EMBLEM,NAME,QUALITY,TYPE,SLOT,POTENTIAL,HEALTH,ATTACK,DEFENCE,MAGIC,LINK1,LINK2,LINK3,ICONID,GRAPHICID,PASSIVE
ICE,Horn of Blizzard,ARTIFACT5,ATTACK,TALISMAN,394,10710,11683,7788,8761,1289,1535,1274,205537,208971,null
ICE,Ice Bride Ring,ARTIFACT5,DEFENSE,RING,381,7522,10344,11285,8463,1288,1315,1265,204593,208697,null
ICE,Glacier Heart,ARTIFACT5,MAGIC,NECKLACE,374,7390,8313,10162,11085,1290,1523,1273,196839,205797,null
LAVA,Hellraiser Chainwraps,ARTIFACT5,ATTACK,GLOVES,383,10466,11416,7612,8562,1317,1515,1270,198155,206061,null
LAVA,Hellraiser Warboots,ARTIFACT5,DEFENSE,BOOTS,388,7744,10648,11615,8712,1318,1293,1261,204887,208831,null
LAVA,Hellraiser Carapace,ARTIFACT5,MAGIC,CHEST,398,7833,8811,10769,11750,1316,1531,1263,197101,205931,null
LAVA,Incarcerator,ARTIFACT5,NONE,MAIN_HAND,408,8010,11013,12014,9010,null,null,null,200975,207151,Artful Dodger
LAVA,Hellsdoor,ARTIFACT5,NONE,OFF_HAND,398,10891,11882,7920,8911,null,null,null,201363,207349,Red Drop of Hope
LAVA,Helmet of Chaos,ARTIFACT5,DEFENSE,HELM,388,7699,10588,11551,8662,1535,1292,1272,200611,206967,null
LAVA,Hell's Hammer,ARTIFACT5,MAGIC,TALISMAN,374,7390,8313,10162,11085,1312,1287,1279,205545,208975,null
LAVA,Blissful Torment Ring,ARTIFACT5,ATTACK,RING,388,10526,11484,7657,8612,1310,1527,1262,204601,208701,null
LAVA,Infernal Furnace,ARTIFACT5,DEFENSE,NECKLACE,379,7480,10284,11217,8413,1311,1539,1280,196847,205801,null
DRAGON,Dragonslayer,ARTIFACT5,NONE,MAIN_HAND,415,8231,9259,11317,12345,null,null,null,200983,207155,Occult Curse
DRAGON,Firebreath Greatshield,ARTIFACT5,NONE,OFF_HAND,408,8097,11135,12145,9110,null,null,null,201371,207353,Unshielded Wizard
DRAGON,Dragonhorn Crown,ARTIFACT5,ATTACK,HELM,401,10951,11949,7965,8960,1527,1289,1284,200619,206971,null
DRAGON,Draconis Armor,ARTIFACT5,DEFENSE,CHEST,410,8142,11195,12213,9160,1539,1288,1275,197109,205935,null
DRAGON,Dragonclaws,ARTIFACT5,MAGIC,GLOVES,394,7788,8761,10710,11683,1531,1293,1266,198167,206067,null
DRAGON,Dragonscales,ARTIFACT5,ATTACK,BOOTS,398,10769,11750,7833,8811,1515,1317,1278,204899,208837,null
DRAGON,Firebreath Ring,ARTIFACT5,MAGIC,RING,408,8097,9110,11135,12145,1523,1312,1260,204609,208705,null
DRAGON,Dracca Pendant,ARTIFACT5,ATTACK,NECKLACE,388,10588,11551,7699,8662,1315,1291,1281,196863,205809,null
DRAGON,Dragon Hatchling,ARTIFACT5,DEFENSE,TALISMAN,408,8055,11073,12081,9060,1519,1318,1269,205553,208979,null
SHADOW,The Betrayer,ARTIFACT5,NONE,MAIN_HAND,418,8274,9309,11377,12412,null,null,null,200979,207153,Weak Shield Benefits
SHADOW,Burden of Betrayal,ARTIFACT5,NONE,OFF_HAND,408,11073,12081,8055,9060,null,null,null,201367,207351,Second Chance
SHADOW,Shadowcrown,ARTIFACT5,MAGIC,HELM,408,8097,9110,11135,12145,1583,1749,1531,200615,206969,null
SHADOW,Shadowfall Armor,ARTIFACT5,ATTACK,CHEST,408,11135,12145,8097,9110,1599,1753,1291,197105,205933,null
SHADOW,Shadowscales,ARTIFACT5,MAGIC,BOOTS,408,8010,9010,11013,12014,1575,1737,1312,204891,208833,null
SHADOW,Grips of Gloom,ARTIFACT5,DEFENSE,GLOVES,408,8097,11135,12145,9110,1591,1793,1539,198159,206063,null
SHADOW,Ring of Betrayal,ARTIFACT5,DEFENSE,RING,398,7833,10769,11750,8811,1587,1761,1292,204605,208703,null
SHADOW,Shadowsong Pendant,ARTIFACT5,MAGIC,NECKLACE,408,8010,9010,11013,12014,1575,1789,1316,196855,205805,null
SHADOW,Shadowfang Poison,ARTIFACT5,ATTACK,TALISMAN,388,10588,11551,7699,8662,1579,1769,1317,205549,208977,null
NONE,PPAP,ARTIFACT5,NONE,MAIN_HAND,398,7876,8861,10832,11815,null,null,null,200811,207069,Blue Bandage
NONE,Sir Malicious,ARTIFACT5,NONE,MAIN_HAND,398,7833,10769,11750,8811,null,null,null,200903,207115,Melee Shock
NONE,Sir Vicious,ARTIFACT5,NONE,OFF_HAND,401,10951,11949,7965,8960,null,null,null,201287,207311,Support for Magic
SACRED,Redeemer,ARTIFACT5,NONE,OFF_HAND,412,11257,12280,8187,9209,null,null,null,201391,207363,Second Chance
SACRED,Godslayer,ARTIFACT5,NONE,MAIN_HAND,408,8097,9110,11135,12145,null,null,null,201003,207165,Victor's Blessing
DEATH,Flesheater,ARTIFACT5,NONE,OFF_HAND,408,8055,11073,12081,9060,null,null,null,201387,207361,Spontaneous Spirits
DEATH,Annihilator,ARTIFACT5,NONE,MAIN_HAND,408,11013,12014,8010,9010,null,null,null,200999,207163,Cherry on Top
ICE,Frost Empress,ARTIFACT5,NONE,OFF_HAND,410,11195,12213,8142,9160,null,null,null,201383,207359,Second Chance
ICE,Virgin's Braid,ARTIFACT5,NONE,MAIN_HAND,408,8055,9060,11073,12081,null,null,null,200995,207161,Goodbye Shield
NOBLE,Ironforce Ring,ARTIFACT5,ATTACK,RING,408,11073,12081,8055,9060,1753,1785,1289,204617,208709,null
NOBLE,Regis Leonis Pendant,ARTIFACT5,DEFENSE,NECKLACE,410,8142,11195,12213,9160,1749,1773,1519,196875,205815,null
NOBLE,Ironforce Law,ARTIFACT5,MAGIC,TALISMAN,412,8187,9209,11257,12280,1757,1583,1523,205565,208985,null
NOBLE,Iron Roar,ARTIFACT5,NONE,OFF_HAND,408,8097,11135,12145,9110,null,null,null,201379,207357,Your Heal My Gain
NOBLE,The Claw,ARTIFACT5,NONE,MAIN_HAND,410,8142,9160,11195,12213,null,null,null,200991,207159,Blue Fixer
NOBLE,Ironpaws,ARTIFACT5,DEFENSE,BOOTS,408,8055,11073,12081,9060,1733,1595,1288,204907,208841,null
NOBLE,Steelclaws,ARTIFACT5,ATTACK,GLOVES,412,11257,12280,8187,9209,1729,1797,1310,198175,206071,null
NOBLE,Ironlion Greatplate,ARTIFACT5,MAGIC,CHEST,408,8097,9110,11135,12145,1737,1765,1290,197117,205939,null
NOBLE,Ironjaw,ARTIFACT5,DEFENSE,HELM,415,8231,11317,12345,9259,1769,1591,1315,200635,206979,null
HEX,Cursed Crow Ring,ARTIFACT5,MAGIC,RING,410,8142,9160,11195,12213,1789,1757,1287,204613,208707,null
HEX,Witchcrafter Pendant,ARTIFACT5,ATTACK,NECKLACE,408,11073,12081,8055,9060,1761,1599,1515,196871,205813,null
HEX,Obedience Puppet,ARTIFACT5,DEFENSE,TALISMAN,408,8097,11135,12145,9110,1793,1733,1311,205557,208981,null
HEX,The Hex,ARTIFACT5,NONE,OFF_HAND,410,8142,9160,11195,12213,null,null,null,201375,207355,Blue Merlin
HEX,Black Prophet,ARTIFACT5,NONE,MAIN_HAND,412,8187,9209,11257,12280,null,null,null,200987,207157,Weaker Body Stronger Magic
HEX,Cursed Claws,ARTIFACT5,ATTACK,BOOTS,410,11195,12213,8142,9160,1797,1729,1527,204903,208839,null
HEX,Hexe Gauntlets,ARTIFACT5,MAGIC,GLOVES,410,8142,9160,11195,12213,1765,1595,1293,198171,206069,null
HEX,Hexodus Spellplate,ARTIFACT5,DEFENSE,CHEST,410,8142,11195,12213,9160,1773,1587,1318,197113,205937,null
HEX,Darkspell Hood,ARTIFACT5,ATTACK,HELM,408,11073,12081,8055,9060,1785,1579,1535,200627,206975,null
NONE,Savage Santa Hat,ARTIFACT5,ATTACK,HELM,398,10832,11815,7876,8861,1261,1269,1312,200639,206981,null
ABYSS,Fjord Runners,ARTIFACT5,MAGIC,BOOTS,412,8187,9209,11257,12280,2193,2241,1757,204911,208843,null
ABYSS,Axe of Abyss,ARTIFACT5,NONE,OFF_HAND,410,11195,12213,8142,9160,null,null,null,201395,207365,Red Dance Chance
ABYSS,Steel Mermaid,ARTIFACT5,NONE,MAIN_HAND,410,11195,12213,8142,9160,null,null,null,201007,207167,Adrenaline Boost
ABYSS,Odin's Horns,ARTIFACT5,MAGIC,HELM,412,8187,9209,11257,12280,2181,2217,1765,200643,206983,null
ABYSS,Tentacle Grips,ARTIFACT5,DEFENSE,GLOVES,408,8055,11073,12081,9060,2209,2523,1773,198183,206075,null
ABYSS,Seasnake Chestpiece,ARTIFACT5,ATTACK,CHEST,408,11135,12145,8097,9110,2205,2233,1599,197121,205941,null
ABYSS,Cobalt Compass,ARTIFACT5,ATTACK,TALISMAN,410,11195,12213,8142,9160,2201,2535,1729,205573,208989,null
ABYSS,Ring of Seven Seas,ARTIFACT5,DEFENSE,RING,408,8097,11135,12145,9110,2197,2229,1591,204621,208711,null
ABYSS,Kraken's Gaze,ARTIFACT5,MAGIC,NECKLACE,412,8187,9209,11257,12280,2193,2527,1737,196879,205817,null
THUNDER,Bolt Boots,ARTIFACT5,DEFENSE,BOOTS,408,8097,11135,12145,9110,2249,2213,1587,204915,208845,null
THUNDER,Ashes to Ashes Ward,ARTIFACT5,NONE,OFF_HAND,410,8142,11195,12213,9160,null,null,null,201399,207367,Spontaneous Spirits
THUNDER,Flaming Flash Spear,ARTIFACT5,NONE,MAIN_HAND,412,11257,12280,8187,9209,null,null,null,201015,207171,Beast Trick
THUNDER,Thunderbolt Crown,ARTIFACT5,DEFENSE,HELM,412,8187,11257,12280,9209,2535,2209,1761,200647,206985,null
THUNDER,Voltage Grips,ARTIFACT5,ATTACK,GLOVES,408,11135,12145,8097,9110,2245,2519,1753,198187,206077,null
THUNDER,Thunderlord Armor,ARTIFACT5,MAGIC,CHEST,412,8187,9209,11257,12280,2241,2543,1575,197125,205943,null
THUNDER,Bolt Bouquet,ARTIFACT5,MAGIC,TALISMAN,408,8055,9060,11073,12081,2237,2181,1789,205577,208991,null
THUNDER,Ring of Ignition,ARTIFACT5,ATTACK,RING,412,11257,12280,8187,9209,2233,2531,1579,204629,208715,null
THUNDER,Fulgure Necklace,ARTIFACT5,DEFENSE,NECKLACE,408,8097,11135,12145,9110,2217,2539,1793,196883,205819,null
NATURE,Azure Spear,ARTIFACT5,NONE,MAIN_HAND,408,8097,9110,11135,12145,null,null,null,200951,207139,Boosted Blue
NECRO,Impaler,ARTIFACT5,NONE,MAIN_HAND,410,8142,11195,12213,9160,null,null,null,200923,207125,Red Passion
NATURE,White Dame,ARTIFACT5,NONE,MAIN_HAND,401,10951,11949,7965,8960,null,null,null,200959,207143,Sky Becomes Red
LAVA,Infernal Smasher,ARTIFACT5,NONE,MAIN_HAND,408,8097,9110,11135,12145,null,null,null,200971,207149,Power Dash
SACRED,Divine Dualblade,ARTIFACT5,NONE,MAIN_HAND,412,8187,11257,12280,9209,null,null,null,200907,207117,Spell of the Rose
BEAST,Savage Greataxe,ARTIFACT5,NONE,MAIN_HAND,410,11195,12213,8142,9160,null,null,null,200931,207129,To My Shield Delight
DEATH,Crimson Curse,ARTIFACT5,NONE,MAIN_HAND,412,8187,9209,11257,12280,null,null,null,200915,207121,Sky Becomes Red
BEAST,The Bone Collector,ARTIFACT5,NONE,OFF_HAND,408,8055,11073,12081,9060,null,null,null,201339,207337,Safeguard Kill
NATURE,Elven Blessing,ARTIFACT5,NONE,OFF_HAND,408,11135,12145,8097,9110,null,null,null,201351,207343,Red Drop of Hope
NECRO,Bone Driller,ARTIFACT5,NONE,OFF_HAND,408,11013,12014,8010,9010,null,null,null,201327,207331,Support for Destroyers
LAVA,Flaming Stomper,ARTIFACT5,NONE,OFF_HAND,398,7920,10891,11882,8911,null,null,null,201359,207347,Weak But Shielded
SACRED,Sin Crusher,ARTIFACT5,NONE,OFF_HAND,401,7965,8960,10951,11949,null,null,null,201307,207321,Second Chance
NATURE,Banshee Autumn,ARTIFACT5,NONE,MAIN_HAND,394,7788,10710,11683,8761,null,null,null,200963,207145,Blue Bandage
NECRO,Phantom Crown,ARTIFACT5,ATTACK,HELM,415,11317,12345,8231,9259,2531,2201,1769,200655,206989,null
NECRO,Ghost Monarch Armor,ARTIFACT5,DEFENSE,CHEST,418,8274,11377,12412,9309,2539,2197,1733,197133,205947,null
NECRO,Grips of Delirium,ARTIFACT5,MAGIC,GLOVES,412,8187,9209,11257,12280,2543,2213,1595,198199,206083,null
NECRO,Spectre Walkers,ARTIFACT5,ATTACK,BOOTS,415,11317,12345,8231,9259,2519,2245,1785,204927,208851,null
NECRO,Spectral Eye Pendant,ARTIFACT5,ATTACK,NECKLACE,412,11257,12280,8187,9209,2229,2205,1797,196891,205823,null
NECRO,Spooker,ARTIFACT5,DEFENSE,TALISMAN,418,8274,11377,12412,9309,2523,2249,1749,205585,208995,null
NECRO,Silent Scream Ring,ARTIFACT5,MAGIC,RING,415,8231,9259,11317,12345,2527,2237,1583,204641,208721,null
NECRO,Ghost Monarch,ARTIFACT5,NONE,MAIN_HAND,415,8231,9259,11317,12345,null,null,null,201031,207179,White Generosity
NECRO,Spectral Shield,ARTIFACT5,NONE,OFF_HAND,418,8274,9309,11377,12412,null,null,null,201419,207377,Scarlet Seas
WIND,Zephyr's Veil,ARTIFACT5,MAGIC,HELM,412,8187,9209,11257,12280,2567,2845,2543,200651,206987,null
WIND,Windwolf Armor,ARTIFACT5,ATTACK,CHEST,415,11317,12345,8231,9259,2575,2841,2205,197129,205945,null
WIND,Mistral Grips,ARTIFACT5,DEFENSE,GLOVES,415,8231,11317,12345,9259,2579,2877,2539,198195,206081,null
WIND,Airwalker Boots,ARTIFACT5,MAGIC,BOOTS,418,8274,9309,11377,12412,2555,2849,2237,204919,208847,null
WIND,Windwolf Necklace,ARTIFACT5,MAGIC,NECKLACE,415,8231,9259,11317,12345,2555,2913,2241,196887,205821,null
WIND,Air Beast Essence,ARTIFACT5,ATTACK,TALISMAN,415,11317,12345,8231,9259,2559,2893,2245,205581,208993,null
WIND,Whirlwind Ring,ARTIFACT5,DEFENSE,RING,412,8187,11257,12280,9209,2563,2833,2209,204633,208717,null
WIND,Deathbreeze,ARTIFACT5,NONE,MAIN_HAND,418,11377,12412,8274,9309,null,null,null,201019,207173,Red Cocktail
WIND,Windwolf Shield,ARTIFACT5,NONE,OFF_HAND,415,8231,11317,12345,9259,null,null,null,201411,207373,Your Heal My Gain
NONE,Nightmare Mask,ARTIFACT5,ATTACK,HELM,408,11013,12014,8010,9010,1591,1264,1595,200579,206951,null
NONE,Scream Harvester,ARTIFACT5,DEFENSE,HELM,408,8010,11013,12014,9010,1591,1264,1595,200583,206953,null
NONE,Kitter Warrior,ARTIFACT5,MAGIC,TALISMAN,398,7920,8911,10891,11882,1749,2205,2579,205645,209027,null
NONE,Kitter Mage,ARTIFACT5,ATTACK,TALISMAN,398,10891,11882,7920,8911,1733,1793,2527,205649,209029,null
WIND,Hurricane Howl,ARTIFACT5,NONE,MAIN_HAND,415,11317,12345,8231,9259,null,null,null,201023,207175,High Hopes
WIND,Monsoon Mirror Shield,ARTIFACT5,NONE,OFF_HAND,415,8231,11317,12345,9259,null,null,null,201403,207369,Support for Magic
NECRO,Gaze of Death,ARTIFACT5,NONE,MAIN_HAND,418,8274,9309,11377,12412,null,null,null,201027,207177,Boosted Blue
NECRO,Nightmare Throne Shield,ARTIFACT5,NONE,OFF_HAND,418,8274,11377,12412,9309,null,null,null,201415,207375,Support for Destroyers
BEAST,Hunter Horns,ARTIFACT5,DEFENSE,HELM,421,8318,11439,12479,9359,2893,2579,2229,200663,206993,null
BEAST,Torture Tyrant Armor,ARTIFACT5,MAGIC,CHEST,424,8363,9408,11499,12544,2849,2889,2193,197137,205949,null
BEAST,Gloves of Brutality,ARTIFACT5,ATTACK,GLOVES,421,11439,12479,8318,9359,2853,2873,2233,198203,206085,null
BEAST,Corpse Dweller Boots,ARTIFACT5,DEFENSE,BOOTS,424,8363,11499,12544,9408,2857,2571,2197,204931,208853,null
BEAST,Skull Bongo,ARTIFACT5,MAGIC,TALISMAN,421,8318,9359,11439,12479,2837,2567,2527,205593,208999,null
BEAST,Slayer's Ring,ARTIFACT5,ATTACK,RING,421,11439,12479,8318,9359,2841,2881,2201,204645,208723,null
BEAST,Savage Shaman Pendant,ARTIFACT5,DEFENSE,NECKLACE,418,8274,11377,12412,9309,2845,2885,2523,196899,205827,null
BEAST,Merciless Reaper,ARTIFACT5,NONE,MAIN_HAND,424,11499,12544,8363,9408,null,null,null,201035,207181,White Ward
BEAST,Fang of Cruelty,ARTIFACT5,NONE,MAIN_HAND,415,11317,12345,8231,9259,null,null,null,201039,207183,Blue Fixer
BEAST,Horrid Hunger Shield,ARTIFACT5,NONE,OFF_HAND,418,11377,12412,8274,9309,null,null,null,201427,207381,Red Advantage
MYTH,Turban of Divination,ARTIFACT5,ATTACK,HELM,421,11439,12479,8318,9359,2881,2559,2535,200671,206997,null
MYTH,The Alchemist Armor,ARTIFACT5,DEFENSE,CHEST,424,8363,11499,12544,9408,2885,2563,2249,197141,205951,null
MYTH,Boots of Destiny,ARTIFACT5,ATTACK,BOOTS,421,11439,12479,8318,9359,2873,2853,2531,204935,208855,null
MYTH,Dragonfire Potion,ARTIFACT5,DEFENSE,TALISMAN,421,8318,11439,12479,9359,2877,2857,2217,205597,209001,null
MYTH,Fatal Bite Ring,ARTIFACT5,MAGIC,RING,418,8274,9309,11377,12412,2913,2837,2181,204649,208725,null
MYTH,Arcane Potion Pendant,ARTIFACT5,ATTACK,NECKLACE,421,11439,12479,8318,9359,2833,2575,2519,196903,205829,null
MYTH,Dark Omen,ARTIFACT5,NONE,MAIN_HAND,424,8363,9408,11499,12544,null,null,null,201043,207185,White Chances
MYTH,Fang of Naga,ARTIFACT5,NONE,MAIN_HAND,418,8274,9309,11377,12412,null,null,null,201051,207189,Azure Gift
MYTH,Forbidden Ritual Shield,ARTIFACT5,NONE,OFF_HAND,415,8231,9259,11317,12345,null,null,null,201431,207383,Your Heal My Gain
MYTH,Sky Serpent Shield,ARTIFACT5,NONE,OFF_HAND,415,8231,9259,11317,12345,null,null,null,201439,207387,Safeguard Kill
MYTH,Prophecy Gloves,ARTIFACT5,MAGIC,GLOVES,418,8274,9309,11377,12412,2889,2571,2213,198207,206087,null
NONE,Rudolf's Rage,ARTIFACT5,NONE,MAIN_HAND,412,8187,11257,12280,9209,null,null,null,201055,207191,Old Shield Advantage
NONE,Heart of the Iceberg,ARTIFACT5,NONE,MAIN_HAND,412,8187,11257,12280,9209,null,null,null,201059,207193,Weaker Body Stronger Magic
DEATH,Red Devil,ARTIFACT5,MAGIC,HELM,424,8363,9408,11499,12544,3415,3451,2889,200675,206999,null
DEATH,Hellgate Armor,ARTIFACT5,ATTACK,CHEST,426,11620,12678,8450,9508,3419,3447,2575,197145,205953,null
DEATH,Devil's Grip Gloves,ARTIFACT5,DEFENSE,GLOVES,424,8363,11499,12544,9408,3423,4021,2885,198211,206089,null
DEATH,Diabolic Stompers,ARTIFACT5,MAGIC,BOOTS,424,8408,9458,11561,12611,3403,3455,2837,204939,208857,null
DEATH,Demon Legion Scroll,ARTIFACT5,ATTACK,TALISMAN,424,11499,12544,8363,9408,3407,4001,2853,205601,209003,null
DEATH,Baal's Fang Ring,ARTIFACT5,DEFENSE,RING,424,8363,11499,12544,9408,3411,3439,2579,204653,208727,null
DEATH,Hearth of Hell Pendant,ARTIFACT5,MAGIC,NECKLACE,421,8318,9359,11439,12479,3403,4017,2849,196907,205831,null
DEATH,Hellbroke Sword,ARTIFACT5,NONE,MAIN_HAND,424,11561,12611,8408,9458,null,null,null,201071,207199,Creme de la Crime
DEATH,Azazel Shield,ARTIFACT5,NONE,OFF_HAND,421,11439,12479,8318,9359,null,null,null,201451,207393,Support for Destroyers
ICE,Ice Crown,ARTIFACT5,DEFENSE,HELM,426,8450,11620,12678,9508,4001,3423,2833,200679,207001,null
ICE,Cursed Iceberg Armor,ARTIFACT5,MAGIC,CHEST,424,8408,9458,11561,12611,3455,4005,2555,197149,205955,null
ICE,Claws of Blizzard,ARTIFACT5,ATTACK,GLOVES,424,11499,12544,8363,9408,3459,4025,2841,198219,206093,null
ICE,Glacier Stompers,ARTIFACT5,DEFENSE,BOOTS,424,8363,11499,12544,9408,3463,3427,2563,204947,208861,null
ICE,Liquid Ice,ARTIFACT5,MAGIC,TALISMAN,424,8408,9458,11561,12611,3443,3415,2913,205605,209005,null
ICE,Glacier Beast Ring,ARTIFACT5,ATTACK,RING,421,11439,12479,8318,9359,3447,4013,2559,204657,208729,null
ICE,Ice Tear Pendant,ARTIFACT5,DEFENSE,NECKLACE,424,8363,11499,12544,9408,3451,4009,2877,196911,205833,null
ICE,Ice Dragon,ARTIFACT5,NONE,MAIN_HAND,426,8450,9508,11620,12678,null,null,null,201075,207201,Red Curse
ICE,Crystalline Shield,ARTIFACT5,NONE,OFF_HAND,428,8495,9558,11683,12743,null,null,null,201455,207395,Unshielded Wizard
NATURE,Pathseeker Pendant,ARTIFACT5,ATTACK,NECKLACE,432,11742,12810,8540,9607,3439,3419,2873,196915,205835,null
NATURE,Ring of Labyrinth,ARTIFACT5,MAGIC,RING,428,8495,9558,11683,12743,4017,3443,2567,204661,208731,null
NATURE,Guiding Fire,ARTIFACT5,DEFENSE,TALISMAN,432,8585,11802,12877,9657,4021,3463,2845,205613,209009,null
NATURE,Path Seekers,ARTIFACT5,ATTACK,BOOTS,432,11742,12810,8540,9607,4025,3459,2881,204951,208863,null
NATURE,Grapevine Gloves,ARTIFACT5,MAGIC,GLOVES,432,8540,9607,11742,12810,4005,3427,2571,198223,206095,null
NATURE,Stone Labyrinth Armor,ARTIFACT5,DEFENSE,CHEST,432,8585,11802,12877,9657,4009,3411,2857,197153,205957,null
NATURE,Hood of Clairvoyance,ARTIFACT5,ATTACK,HELM,432,11802,12877,8585,9657,4013,3407,2893,200683,207003,null
LAVA,Inner Fire Pendant,ARTIFACT5,MAGIC,NECKLACE,426,8450,9508,11620,12678,4053,4405,3455,196919,205837,null
LAVA,Lavalord Ring,ARTIFACT5,DEFENSE,RING,432,8585,11802,12877,9657,4045,4369,3423,204665,208733,null
LAVA,Basalt Mask,ARTIFACT5,ATTACK,TALISMAN,432,11742,12810,8540,9607,4049,4421,3459,205617,209011,null
LAVA,Basalt Stompers,ARTIFACT5,MAGIC,BOOTS,432,8585,9657,11802,12877,4053,4385,3443,204955,208865,null
LAVA,Volcanic Gloves,ARTIFACT5,DEFENSE,GLOVES,432,8540,11742,12810,9607,4033,4401,4009,198227,206097,null
LAVA,Lavalord Armor,ARTIFACT5,ATTACK,CHEST,435,11864,12942,8629,9707,4037,4377,3419,197157,205959,null
LAVA,Lava Crown,ARTIFACT5,MAGIC,HELM,432,8540,9607,11742,12810,4041,4381,4005,200691,207007,null
NATURE,Poison Ivy,ARTIFACT5,NONE,MAIN_HAND,432,8585,9657,11802,12877,null,null,null,201083,207205,Enemy Blues
NATURE,Stone Maze Guardian,ARTIFACT5,NONE,OFF_HAND,435,8629,11864,12942,9707,null,null,null,201463,207399,Red Dance Chance
LAVA,Combuster,ARTIFACT5,NONE,MAIN_HAND,432,11802,12877,8585,9657,null,null,null,201091,207209,Cherry on Top
LAVA,Firecore Shield,ARTIFACT5,NONE,OFF_HAND,432,8540,11742,12810,9607,null,null,null,201471,207403,Weak But Shielded
LAVA,Fire Baron,ARTIFACT5,NONE,OFF_HAND,435,11864,12942,8629,9707,null,null,null,201467,207401,Red Advantage
NATURE,Stonestrike Shield,ARTIFACT5,NONE,OFF_HAND,432,8585,11802,12877,9657,null,null,null,201459,207397,Witch's Ward
BEAST,Mad Hunter Horns,ARTIFACT5,ATTACK,HELM,421,11439,12479,8318,9359,2853,2877,2567,200659,206991,null
LAVA,Lava Baron,ARTIFACT5,NONE,MAIN_HAND,435,8629,11864,12942,9707,null,null,null,201087,207207,To My Shield Delight
NATURE,The Hulk,ARTIFACT5,NONE,MAIN_HAND,435,8629,11864,12942,9707,null,null,null,201079,207203,Granny's Blue Broth
VENOM,Toxic Grin,ARTIFACT5,DEFENSE,HELM,441,8717,11986,13076,9806,4421,4033,3439,200703,207013,null
VENOM,Great Predator Carapace,ARTIFACT5,MAGIC,CHEST,441,8717,9806,11986,13076,4385,4417,3403,197165,205963,null
VENOM,Web Weavers,ARTIFACT5,ATTACK,GLOVES,441,11986,13076,8717,9806,4389,4397,3447,198235,206101,null
VENOM,Walkers of Ambush,ARTIFACT5,DEFENSE,BOOTS,444,8761,12046,13141,9856,4393,4029,3411,204963,208869,null
VENOM,Venomous Spinner,ARTIFACT5,MAGIC,TALISMAN,441,8717,9806,11986,13076,4373,4041,4017,205625,209015,null
VENOM,Endless Coma Ring,ARTIFACT5,ATTACK,RING,444,12046,13141,8761,9856,4377,4409,3407,204681,208741,null
VENOM,Tiny Assassin Necklace,ARTIFACT5,DEFENSE,NECKLACE,435,8629,11864,12942,9707,4381,4413,4021,196927,205841,null
SACRED,Immaculate Crown,ARTIFACT5,ATTACK,HELM,444,12046,13141,8761,9856,4409,4049,4001,200695,207009,null
SACRED,Golden Archangel Armor,ARTIFACT5,DEFENSE,CHEST,444,8761,12046,13141,9856,4413,4045,3463,197161,205961,null
SACRED,Gloves of Grace,ARTIFACT5,MAGIC,GLOVES,441,8717,9806,11986,13076,4417,4029,3427,198231,206099,null
SACRED,Sacred Path Boots,ARTIFACT5,ATTACK,BOOTS,441,11986,13076,8717,9806,4397,4389,4013,204959,208867,null
SACRED,Golden Codex,ARTIFACT5,DEFENSE,TALISMAN,444,8761,12046,13141,9856,4401,4393,3451,205621,209013,null
SACRED,Hundred Blessings Ring,ARTIFACT5,MAGIC,RING,438,8672,9757,11924,13009,4405,4373,3415,204673,208737,null
SACRED,Silver Salvation,ARTIFACT5,ATTACK,NECKLACE,441,11986,13076,8717,9806,4369,4037,4025,196923,205839,null
SACRED,Crimson Skies,ARTIFACT5,MAGIC,TALISMAN,424,8408,9458,11561,12611,3407,3447,2833,205517,208961,null
MYTH,Crown of Mystics,ARTIFACT5,DEFENSE,HELM,421,8318,11439,12479,9359,2913,2857,2523,200667,206995,null
DRAGON,Vanquisher Gloves,ARTIFACT5,ATTACK,GLOVES,424,11499,12544,8363,9408,3443,3423,2845,198163,206065,null
NECRO,Nightmare Stompers,ARTIFACT5,MAGIC,BOOTS,421,8318,9359,11439,12479,2889,2849,2527,204923,208849,null
SHADOW,Shadow Ball,ARTIFACT5,DEFENSE,NECKLACE,421,8318,11439,12479,9359,3447,3459,2873,196819,205787,null
ICE,Iceblade,ARTIFACT5,NONE,MAIN_HAND,424,11499,12544,8363,9408,null,null,null,200945,207135,Red Passion
VENOM,Vicious Venom Spear,ARTIFACT5,NONE,MAIN_HAND,444,8761,12046,13141,9856,null,null,null,201107,207217,Fiery Force
VENOM,Wicked Web Shield,ARTIFACT5,NONE,OFF_HAND,441,8717,11986,13076,9806,null,null,null,201487,207411,Intensive Dodge
SACRED,The Last Pilgrim,ARTIFACT5,NONE,MAIN_HAND,444,8761,9856,12046,13141,null,null,null,201099,207213,Weak Shield Benefits
SACRED,Last Judgement Shield,ARTIFACT5,NONE,OFF_HAND,446,8806,12108,13208,9906,null,null,null,201479,207407,Safeguard Kill
NOBLE,Book of Seven Virtues,ARTIFACT5,ATTACK,TALISMAN,424,11499,12544,8363,9408,3463,3403,2853,205561,208983,null
